UsageData 2026-05-12,,,,,,,,,
,,,,,,,,,
ApplicationName,Functionality,cadTool,ProductLine,Status,Region,StartDate,StopDate,isProd,isVDI
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/8/2025,1/8/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/8/2025,1/8/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,NA,1/8/2025,1/8/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,1/8/2025,1/8/2025,TRUE,TRUE
POINT CHART,DELETE,NX,SEALING,Success,NA,1/8/2025,1/8/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/8/2025,1/8/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/8/2025,1/8/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/8/2025,1/8/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/8/2025,1/8/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/8/2025,1/8/2025,TRUE,TRUE
DLC,EXECUTION,CATIA,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,LOGO/SYMBOL,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,EU,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,XYZ NOTES,NX,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,FALSE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
PIN SPACE-PLACE,AXIS SYSTEM,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
PIN SPACE-PLACE,POINTS,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
SMART CVT,INNER VOLUME,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
HIDE SHOW 3D,EXECUTION,CATIA,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
SMART CVT,INNER VOLUME,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,NOTES PLACEMENT,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
DLC,EXECUTION,CATIA,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,FALSE
DLC,EXECUTION,CATIA,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,FALSE
DLC,EXECUTION,CATIA,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/9/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/9/2025,1/10/2025,TRUE,TRUE
DLC,EXECUTION,CATIA,SEALING,Success,NA,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,1/9/2025,1/9/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
PIN SPACE-PLACE,AXIS SYSTEM,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
PIN SPACE-PLACE,AXIS SYSTEM,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
PIN SPACE-PLACE,HOLES,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Failed,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
PIN SPACE-PLACE,PIN PLACEMENT,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
PIN SPACE-PLACE,AXIS SYSTEM,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
PIN SPACE-PLACE,AXIS SYSTEM,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
HIDE SHOW 3D,EXECUTION,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
PIN SPACE-PLACE,PIN PLACEMENT,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CONVERTER,EXECUTION,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,SEALING,Success,EU,1/10/2025,1/10/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
POINT CHART,TUBE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,XYZ NOTES,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,DELETE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,DELETE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/10/2025,1/10/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/10/2025,1/10/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/11/2025,1/11/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,1/11/2025,1/11/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,1/11/2025,1/11/2025,TRUE,FALSE
PROFILE CHECKER,CHECK,CATIA,SEALING,Success,EU,1/11/2025,1/11/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
POINT CHART,XYZ NOTES,NX,SEALING,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/11/2025,1/11/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,1/11/2025,1/11/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,1/11/2025,1/11/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,1/11/2025,1/11/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,1/11/2025,1/11/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/11/2025,1/11/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,1/13/2025,1/13/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,1/13/2025,1/13/2025,TRUE,TRUE
